Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_adduction,RightWrist_pronation
333.0,-0.770583,0.5988103,-0.5629408,17.81674,9.177192,21.36235,-0.8011864,0.9293939,-0.6325356,-3.433876,-1.511978,-2.85307,-0.7902431,1.228941,-0.6229479,-9.425461,-2.093924,18.0882,-0.8421073,0.5964801,-0.5324258,54.87754,15.65612,0.8838168,-0.7908804,0.4882866,-0.1351544,78.91509,-0.1035915,0.0,-0.805824,0.07359031,-0.1626575,5.266968,-0.8959474,-11.39141,-0.6990588,0.6011404,-0.5934559,4.02078,34.49728,34.91784,-0.4199852,0.295742,-0.5617622,72.40913,37.33605,-22.81921,-0.4750342,0.07347964,-0.9089246,55.14056,26.57322,10.18497,-0.8664584,1.049512,-0.6102998,-0.9889624,1.059779,-0.6502961,-29.28162,10.15245,-6.886583,84.96436,-4.35e-05,27.44306,-0.7314398,1.045551,-0.6037942,-0.6045587,1.040242,-0.627988,19.43911,8.667121,-15.32569,73.61246,-8.81e-05,-42.67192,-1.060965,0.6852057,-0.5748379,-37.68792,-11.6993,-4.005066,-0.5699715,0.808644,-0.276924,16.48164,1.159969,-0.1690205
350.0,-0.7705367,0.5986905,-0.5627509,17.85582,9.222816,21.37297,-0.8014566,0.9292023,-0.6327296,-3.341757,-1.464499,-2.642492,-0.7910042,1.228789,-0.6234929,-9.245415,-1.881908,18.15619,-0.8420466,0.5963318,-0.5322043,54.84602,15.7013,0.8802673,-0.7909182,0.4882587,-0.1348874,78.96448,-0.102039,0.0,-0.8058165,0.07357705,-0.1626347,5.284165,-0.9101161,-11.377,-0.6990269,0.6010491,-0.5932975,3.96393,34.47657,34.90087,-0.4199415,0.2956505,-0.5617105,72.41077,37.33427,-22.82503,-0.4750275,0.07347721,-0.908924,55.15371,26.5784,10.18318,-0.8667734,1.049286,-0.610439,-0.9895576,1.058912,-0.6497293,-28.55594,10.69496,-8.991745,87.49219,-4.44e-05,27.08778,-0.7317281,1.045476,-0.6044162,-0.6049187,1.040043,-0.628956,19.53778,8.962168,-15.47454,73.39,-0.00012225,-42.52498,-1.053083,0.6949566,-0.557036,-37.2468,-10.3192,-3.485881,-0.5681865,0.8091639,-0.2769039,16.56436,1.08904,-0.1570175
367.0,-0.7704998,0.5985731,-0.5625537,17.88926,9.275928,21.38489,-0.8017967,0.9290153,-0.6329209,-3.243168,-1.406749,-2.396697,-0.791852,1.228641,-0.624034,-9.033136,-1.717651,18.25207,-0.841993,0.5961748,-0.5319713,54.82195,15.75001,0.8659236,-0.7909473,0.4882414,-0.1346058,79.02042,-0.1016888,0.0,-0.8058107,0.07357672,-0.1626229,5.304817,-0.9233688,-11.36607,-0.6990066,0.6009714,-0.5931361,3.908509,34.44637,34.88022,-0.419914,0.2955681,-0.5616589,72.40983,37.32863,-22.83246,-0.4750231,0.07347834,-0.9089223,55.16658,26.58347,10.17902,-0.8671697,1.049053,-0.6105481,-0.9902743,1.057928,-0.6490035,-27.46874,11.27992,-11.083,89.66279,-4.58e-05,25.91451,-0.7320955,1.045421,-0.6050896,-0.6053631,1.039853,-0.6299943,19.70469,9.258181,-15.63831,73.12887,-0.000120059,-42.02125,-1.04519,0.7047031,-0.5391542,-36.32606,-10.89231,-3.583045,-0.5664069,0.8098728,-0.2767372,16.60945,0.8345003,-0.1203313
383.0,-0.7704835,0.598442,-0.5623446,17.91487,9.337107,21.39549,-0.8022352,0.9288189,-0.6330737,-3.145974,-1.333191,-2.126701,-0.7928563,1.228485,-0.6245081,-8.801808,-1.582941,18.38971,-0.841959,0.5959896,-0.5317251,54.80793,15.80036,0.8383681,-0.7909784,0.4882155,-0.134308,79.08096,-0.1037056,0.0,-0.8058048,0.07356864,-0.1626079,5.333441,-0.9351538,-11.35564,-0.699008,0.6008943,-0.592964,3.854833,34.40727,34.86535,-0.4199029,0.2954904,-0.5616027,72.40614,37.32532,-22.83823,-0.4750213,0.07348324,-0.9089174,55.17737,26.59224,10.1768,-0.8676896,1.048791,-0.610588,-0.9911481,1.056785,-0.6480905,-26.0824,11.89295,-13.23359,91.39951,-5.09e-05,24.58285,-0.7325861,1.045376,-0.6057497,-0.605936,1.03965,-0.6310339,19.9188,9.559852,-15.81618,72.82822,-0.000110795,-41.46687,-1.036935,0.7140065,-0.5213532,-35.13171,-11.43098,-3.629467,-0.5646883,0.8106427,-0.276425,16.71057,0.5242477,-0.07401875
400.0,-0.7705045,0.5982824,-0.5621324,17.9409,9.399469,21.40046,-0.8027435,0.9285923,-0.6332002,-3.055437,-1.25059,-1.835257,-0.7939696,1.228296,-0.6249106,-8.561555,-1.458905,18.5473,-0.8419647,0.5957723,-0.531482,54.79951,15.84317,0.8042993,-0.7910211,0.4881916,-0.1340078,79.14738,-0.1073784,0.0,-0.8058003,0.07356307,-0.1625986,5.367501,-0.9497756,-11.34456,-0.6990442,0.6007925,-0.5927827,3.796895,34.37036,34.86154,-0.4199131,0.2953997,-0.5615462,72.3987,37.32808,-22.83876,-0.4750172,0.07347824,-0.9089179,55.18307,26.61022,10.18047,-0.8682907,1.048485,-0.6105629,-0.9921005,1.055566,-0.6470776,-24.41205,12.46864,-15.48366,92.77554,-4.19e-05,23.92349,-0.7331591,1.045308,-0.6063949,-0.6066017,1.039416,-0.6321018,20.1357,9.854767,-16.01233,72.51025,-0.00011151,-41.10258,-1.028105,0.723189,-0.5036783,-34.58871,-9.906079,-3.091298,-0.5630276,0.8113752,-0.2761167,16.83753,0.3268529,-0.04845664
417.0,-0.7705302,0.5981243,-0.5619105,17.9664,9.464585,21.40532,-0.8032665,0.9283653,-0.6333137,-2.965307,-1.16736,-1.534676,-0.7950683,1.228104,-0.6252698,-8.295644,-1.37152,18.73424,-0.8419746,0.5955528,-0.5312282,54.79105,15.88562,0.7666831,-0.7910552,0.4881637,-0.1336991,79.21478,-0.1108754,0.0,-0.805796,0.07355443,-0.1625884,5.404285,-0.9614769,-11.33442,-0.6990858,0.6006957,-0.5925927,3.737117,34.33158,34.86567,-0.4199266,0.2953149,-0.5614893,72.38839,37.33702,-22.84031,-0.4750163,0.07347786,-0.9089172,55.19133,26.63056,10.18348,-0.8689033,1.048178,-0.6105129,-0.9930739,1.054256,-0.6459677,-22.50976,12.97903,-17.68287,93.83585,-3.98e-05,22.48638,-0.7337466,1.04524,-0.6070383,-0.6072921,1.039187,-0.6332096,20.34522,10.14047,-16.21854,72.19822,-0.000110834,-40.86901,-1.019014,0.7322901,-0.4864604,-33.76763,-9.666387,-2.940181,-0.5613437,0.8121323,-0.2758866,16.9421,0.1928744,-0.02797646
433.0,-0.7705665,0.5979773,-0.5616876,17.99174,9.526246,21.41591,-0.8037723,0.9281493,-0.6334876,-2.856841,-1.091434,-1.218365,-0.7960831,1.227924,-0.6257265,-7.969818,-1.320108,18.96213,-0.8419928,0.5953512,-0.5309681,54.78031,15.92908,0.7319516,-0.7910855,0.4881394,-0.1333894,79.28086,-0.1166661,0.0,-0.805793,0.07355019,-0.1625814,5.440389,-0.9729847,-11.32672,-0.6991401,0.6006033,-0.5924072,3.682754,34.29659,34.86168,-0.4199487,0.295238,-0.5614419,72.37579,37.34401,-22.84563,-0.4750156,0.07347506,-0.9089207,55.20064,26.64866,10.18505,-0.8694767,1.047898,-0.6105431,-0.9940228,1.052861,-0.6448355,-20.20362,13.32868,-19.78503,94.32887,-6.75e-05,20.12783,-0.7342985,1.045182,-0.6077993,-0.6079502,1.038933,-0.6344331,20.5589,10.44063,-16.42204,71.88217,-9.24e-05,-40.29451,-1.010022,0.7409755,-0.4685932,-32.75626,-10.47037,-3.085023,-0.5595548,0.8129455,-0.2757431,17.04802,-0.08093957,0.0
450.0,-0.7706342,0.5978615,-0.5614694,18.016,9.587969,21.43958,-0.8043358,0.9279632,-0.6337215,-2.729935,-1.011137,-0.8753631,-0.7971783,1.227774,-0.6263065,-7.608884,-1.272023,19.21753,-0.842036,0.5951864,-0.5306971,54.76323,15.97973,0.7038778,-0.7911177,0.4881152,-0.133082,79.34151,-0.1242823,0.0,-0.80579,0.07354605,-0.1625748,5.476542,-0.9831006,-11.31928,-0.6992323,0.6005366,-0.5922418,3.640617,34.26245,34.83574,-0.4199933,0.2952013,-0.5614093,72.36092,37.34332,-22.85547,-0.4750195,0.07348078,-0.9089216,55.20637,26.66484,10.18563,-0.8701068,1.047649,-0.6106408,-0.9950557,1.051495,-0.6435847,-17.76102,13.42756,-21.07547,93.7211,-5.56e-05,17.78615,-0.7349104,1.045167,-0.6086898,-0.6086752,1.038714,-0.6358075,20.78022,10.75332,-16.63064,71.5517,-0.00010712,-39.7237,-1.004609,0.745957,-0.4522493,-31.87008,-11.69439,-3.349716,-0.5576717,0.8138736,-0.2757043,17.10653,-0.4089184,0.05934703
467.0,-0.7707192,0.5977708,-0.5612647,18.04988,9.648353,21.47369,-0.8049125,0.9277905,-0.6339387,-2.618382,-0.9306696,-0.5661368,-0.79831,1.227635,-0.6268371,-7.298181,-1.18533,19.54153,-0.8420916,0.5950584,-0.5304273,54.73001,16.03461,0.6847132,-0.7911438,0.4880954,-0.1327869,79.39652,-0.1345134,0.0,-0.8057868,0.07354608,-0.162572,5.512493,-0.9939259,-11.31231,-0.6993468,0.6004831,-0.5921021,3.600326,34.23249,34.79372,-0.420056,0.2951827,-0.5613949,72.34222,37.34089,-22.85693,-0.4750212,0.07347973,-0.908928,55.20497,26.69033,10.19233,-0.8707582,1.04741,-0.6107295,-0.996136,1.050252,-0.6421089,-15.25374,13.24695,-22.7594,93.96465,-6.31e-05,17.04253,-0.7355494,1.045155,-0.6094943,-0.6094533,1.038495,-0.6372025,21.02483,11.05113,-16.85645,71.2123,-0.000127148,-39.57506,-0.9951684,0.7557635,-0.4353658,-31.75943,-10.03276,-2.860744,-0.5556375,0.8149171,-0.2756469,17.18231,-0.5300254,0.08156469
483.0,-0.7708148,0.5977058,-0.5610698,18.07825,9.708041,21.51482,-0.8056443,0.9276469,-0.6342202,-2.483883,-0.8118883,-0.165511,-0.7997158,1.227526,-0.6275759,-7.019733,-1.199775,19.64111,-0.8421543,0.5949575,-0.5301597,54.69705,16.0929,0.6661724,-0.7911623,0.4880732,-0.1325038,79.44596,-0.1458971,0.0,-0.805784,0.07354343,-0.1625697,5.550756,-1.003926,-11.30564,-0.6994753,0.6004542,-0.5919799,3.569961,34.19973,34.73313,-0.4201367,0.2951856,-0.5613905,72.32222,37.32698,-22.85847,-0.4750247,0.07347986,-0.9089341,55.20206,26.71288,10.19686,-0.8716147,1.047162,-0.6108264,-0.9974026,1.049032,-0.6405962,-12.66102,13.06607,-24.24773,94.15802,-5.95e-05,15.03719,-0.7363956,1.04523,-0.610515,-0.6104146,1.038414,-0.6387047,21.32318,11.34029,-16.98689,70.87039,-0.00010441,-39.1833,-0.9865252,0.7659335,-0.4198294,-31.21937,-10.36863,-2.90414,-0.5535751,0.8161383,-0.2757312,17.26991,-0.7784613,0.1170339
500.0,-0.7709152,0.5976874,-0.5608957,18.09927,9.766336,21.55652,-0.8063993,0.9275572,-0.6345078,-2.348437,-0.6870449,0.2390311,-0.8011768,1.22747,-0.628293,-6.70572,-1.210395,19.87087,-0.8422217,0.5949011,-0.5299131,54.66666,16.14892,0.6452838,-0.7911701,0.4880607,-0.1322531,79.48783,-0.1565728,0.0,-0.8057851,0.07354954,-0.1625784,5.592333,-1.00775,-11.30282,-0.6996086,0.6004738,-0.5918783,3.545029,34.16172,34.66777,-0.4202437,0.2952183,-0.5613979,72.29666,37.30587,-22.85724,-0.4750337,0.07348321,-0.9089381,55.19517,26.73215,10.20085,-0.8725013,1.046962,-0.6109241,-0.9986589,1.047799,-0.6391357,-10.0206,13.01231,-25.6609,94.12382,-5.05e-05,12.64191,-0.7372791,1.045365,-0.6115534,-0.6114758,1.038299,-0.6404663,21.59767,11.63652,-17.18451,70.50745,-8.36e-05,-38.5152,-0.9785584,0.7756576,-0.4054295,-30.89316,-10.87197,-3.012464,-0.5512642,0.8173665,-0.2760797,17.49009,-1.117069,0.1724585
517.0,-0.7710291,0.5976916,-0.5607432,18.11608,9.828161,21.59507,-0.8070148,0.9274938,-0.6347678,-2.226511,-0.6081952,0.6218109,-0.8022519,1.227432,-0.6289352,-6.418694,-1.217219,20.15943,-0.8423035,0.5948595,-0.5296906,54.63877,16.2028,0.614212,-0.7911801,0.4880503,-0.1320313,79.52457,-0.1703222,0.02797646,-0.8057891,0.07355624,-0.1625914,5.635134,-1.009419,-11.30385,-0.6997548,0.6005237,-0.5917958,3.520087,34.11657,34.60959,-0.4203756,0.2952715,-0.5614133,72.26585,37.28669,-22.84595,-0.4750471,0.07348792,-0.9089413,55.18332,26.75776,10.20951,-0.8731557,1.046839,-0.6109903,-0.9996315,1.046719,-0.637752,-7.44985,13.01328,-27.08245,93.80125,-7.47e-05,10.82617,-0.7379381,1.045461,-0.6125137,-0.6123087,1.038149,-0.6421128,21.89161,11.94544,-17.29222,70.12241,-0.000105609,-37.75251,-0.9708073,0.7846196,-0.3921224,-31.10385,-10.48095,-2.924292,-0.548253,0.8185757,-0.2763609,17.87629,-1.400157,0.2193969
533.0,-0.7711443,0.5977072,-0.5606136,18.12642,9.896641,21.62502,-0.8076385,0.9274451,-0.6350183,-2.110349,-0.5303705,0.98437,-0.8033172,1.227406,-0.6295328,-6.127399,-1.233229,20.43504,-0.842389,0.5948139,-0.5294989,54.61829,16.25299,0.569239,-0.791189,0.4880379,-0.1318406,79.55728,-0.184125,0.02797646,-0.8057949,0.07355872,-0.1626035,5.676613,-1.00999,-11.31294,-0.6998995,0.6006005,-0.5917283,3.491493,34.06198,34.55945,-0.4205137,0.2953452,-0.5614382,72.23382,37.26148,-22.83343,-0.4750647,0.07349545,-0.9089429,55.16964,26.78022,10.21827,-0.8738205,1.046731,-0.6110611,-1.000595,1.04564,-0.6363465,-4.960924,13.09105,-28.41766,93.27416,-4.77e-05,8.805959,-0.7386131,1.045566,-0.6134285,-0.6131453,1.038022,-0.6436487,22.18186,12.26011,-17.25149,69.7505,-9.5e-05,-37.28092,-0.9635382,0.7926179,-0.3799523,-31.47596,-10.52591,-2.973877,-0.5446582,0.8199301,-0.276662,18.33479,-1.445719,0.2332305
550.0,-0.7712623,0.5977278,-0.5605361,18.12955,9.97108,21.64631,-0.8082844,0.9274049,-0.6353239,-1.988988,-0.4497496,1.32249,-0.8044129,1.227387,-0.6302361,-5.862439,-1.249487,20.69529,-0.8424804,0.5947584,-0.5293675,54.60694,16.29985,0.5109072,-0.7912029,0.488023,-0.1317082,79.58207,-0.1979708,0.0,-0.8058002,0.07355377,-0.1626088,5.708357,-1.008577,-11.32757,-0.7000442,0.6006972,-0.5917048,3.46238,33.99828,34.51208,-0.4206549,0.2954376,-0.5614902,72.20213,37.22501,-22.83007,-0.475081,0.07349144,-0.908953,55.15703,26.78793,10.21879,-0.8745186,1.046633,-0.6112258,-1.001546,1.044456,-0.635136,-2.526,13.25031,-29.65475,92.63183,-4.77e-05,5.95381,-0.7393256,1.045681,-0.6143823,-0.6139988,1.037915,-0.6451263,22.47325,12.69238,-17.15761,69.40627,-0.000104584,-35.83006,-0.9569716,0.8004467,-0.3683896,-31.64823,-11.44745,-3.254437,-0.5403852,0.821781,-0.2769141,18.73641,-1.833207,0.3019647
567.0,-0.7713468,0.5977893,-0.5604789,18.12779,10.04032,21.6618,-0.8088566,0.9274155,-0.6355733,-1.8872,-0.3757193,1.669178,-0.8053995,1.227414,-0.6308526,-5.674921,-1.262118,20.88676,-0.8425421,0.5947446,-0.5292654,54.59778,16.34188,0.4545648,-0.7912064,0.4880194,-0.131611,79.59829,-0.2072616,0.0,-0.8058051,0.07355812,-0.1626175,5.728613,-1.008617,-11.34383,-0.7001516,0.6008341,-0.5916923,3.433477,33.93641,34.47562,-0.4207704,0.2955593,-0.5615568,72.17007,37.18494,-22.83597,-0.4751031,0.07349424,-0.9089582,55.14718,26.78279,10.21808,-0.875124,1.046587,-0.611284,-1.002375,1.043406,-0.6338518,-0.2797648,13.38483,-30.76559,91.94474,-8.28e-05,3.066501,-0.7399511,1.045831,-0.6152503,-0.6147465,1.037829,-0.6464292,22.60895,13.08428,-17.02071,69.23507,-9.39e-05,-34.00382,-0.9508966,0.808154,-0.3575447,-31.72623,-11.81194,-3.367553,-0.5367163,0.8233804,-0.2776164,18.96842,-2.304279,0.3846134
583.0,-0.7714371,0.5978673,-0.5604504,18.12835,10.10867,21.67212,-0.8093945,0.9274417,-0.6357965,-1.803742,-0.311372,2.02052,-0.8062851,1.227453,-0.631372,-5.514804,-1.291622,20.97165,-0.8426121,0.5947471,-0.5291983,54.58559,16.3804,0.4010509,-0.7912287,0.4880216,-0.1315502,79.60731,-0.2168251,0.0,-0.8058078,0.07356462,-0.1626244,5.74061,-1.010391,-11.35503,-0.7002621,0.6009876,-0.5917024,3.401567,33.87675,34.44814,-0.4208838,0.2957033,-0.5616367,72.13718,37.14611,-22.8437,-0.4751267,0.07349788,-0.9089624,55.13147,26.77383,10.21991,-0.8756705,1.04656,-0.6112727,-1.003127,1.042576,-0.6325166,1.810997,13.48015,-31.74134,91.23025,-6.78e-05,1.400535,-0.7405233,1.045976,-0.6160614,-0.6154298,1.037724,-0.6476182,22.70366,13.55602,-16.85808,69.10337,-0.000113806,-32.88387,-0.9454845,0.8155787,-0.3475357,-32.11441,-10.92659,-3.153743,-0.5326768,0.8250116,-0.2784266,19.22285,-2.534477,0.4288719
600.0,-0.7715325,0.5979536,-0.5604537,18.14005,10.18217,21.68263,-0.8099695,0.9274611,-0.6359913,-1.744843,-0.2414497,2.403303,-0.8072204,1.227482,-0.631789,-5.413161,-1.340277,20.92983,-0.842686,0.594758,-0.5291603,54.55967,16.42407,0.3466151,-0.7912766,0.4880229,-0.1315181,79.60938,-0.2310218,0.0,-0.8058069,0.07356656,-0.1626233,5.744125,-1.018063,-11.36098,-0.700379,0.6011491,-0.5917471,3.364238,33.81472,34.42862,-0.4209996,0.2958622,-0.5617186,72.10533,37.11964,-22.84946,-0.4751525,0.07350472,-0.9089611,55.11102,26.7681,10.22693,-0.8762515,1.04651,-0.6111459,-1.003905,1.042071,-0.6310757,3.931189,13.45875,-32.609,90.27337,-8.32e-05,-1.343775,-0.7411384,1.046113,-0.6168317,-0.6161366,1.037675,-0.6487013,22.77721,14.04989,-16.58984,69.00662,-0.000110368,-31.61763,-0.940869,0.8218412,-0.3379873,-32.02804,-11.05162,-3.180939,-0.5281818,0.8268552,-0.2793312,19.54125,-2.795177,0.4813265
617.0,-0.771608,0.5980255,-0.56047,18.15488,10.24805,21.69528,-0.8104931,0.9274657,-0.6362194,-1.684002,-0.1716444,2.664841,-0.8081135,1.227494,-0.632306,-5.374834,-1.362051,20.93306,-0.8427405,0.5947663,-0.5291355,54.53132,16.46904,0.3045456,-0.7913327,0.488023,-0.1314952,79.60906,-0.2437842,0.0,-0.8058025,0.07356563,-0.162615,5.736956,-1.028282,-11.35843,-0.7004755,0.6012847,-0.5918045,3.33096,33.7581,34.42216,-0.4211032,0.2959894,-0.5617931,72.07471,37.11354,-22.84432,-0.4751738,0.07350108,-0.9089645,55.08846,26.77206,10.24233,-0.8768234,1.04645,-0.6111984,-1.004662,1.041643,-0.6298165,5.975927,13.46538,-33.34248,89.28339,-5.59e-05,-3.976606,-0.7417371,1.046231,-0.6174951,-0.6168079,1.037594,-0.6495955,22.7874,14.55938,-16.30121,68.95054,-8.63e-05,-29.81122,-0.9370234,0.8279725,-0.3289234,-31.84595,-11.49377,-3.289143,-0.5238319,0.8286244,-0.2802325,19.8363,-3.261229,0.5702693
633.0,-0.7716697,0.5980892,-0.5604922,18.17107,10.31166,21.71203,-0.8110589,0.9274594,-0.6364614,-1.621844,-0.08270293,2.871808,-0.8091325,1.227496,-0.6328072,-5.298497,-1.398964,20.88935,-0.8427796,0.5947718,-0.5291126,54.50116,16.51955,0.2719625,-0.7913987,0.4880205,-0.131471,79.6076,-0.2537572,0.0,-0.8057959,0.07356131,-0.1625991,5.722383,-1.041283,-11.3462,-0.7005597,0.6014065,-0.5918719,3.302805,33.70272,34.41811,-0.4211947,0.2961046,-0.5618607,72.04757,37.11765,-22.83481,-0.4751948,0.07349826,-0.9089675,55.06779,26.77828,10.25943,-0.8774967,1.046361,-0.6113316,-1.005489,1.041257,-0.6287721,8.010625,13.46806,-33.97717,88.37994,-8.39e-05,-5.817633,-0.7424334,1.046358,-0.6181102,-0.6175566,1.03758,-0.6503754,22.79388,15.03044,-15.98341,68.92126,-8.22e-05,-28.28746,-0.9339508,0.8346435,-0.3203219,-31.99831,-11.66168,-3.35433,-0.5198151,0.8304335,-0.2811264,20.06369,-3.61077,0.6385778
650.0,-0.7717173,0.5981349,-0.5605116,18.18911,10.36959,21.72945,-0.8115265,0.927438,-0.6366656,-1.572092,-0.01305816,3.057551,-0.8099894,1.227481,-0.6332329,-5.250797,-1.393098,20.80316,-0.8428055,0.5947675,-0.529088,54.4703,16.57192,0.2525642,-0.7914829,0.4880128,-0.1314398,79.60545,-0.2599097,0.0,-0.8057857,0.07355046,-0.1625703,5.698461,-1.0581,-11.32808,-0.7006291,0.6015022,-0.5919352,3.27877,33.65503,34.42507,-0.4212567,0.2962079,-0.5619165,72.02614,37.13581,-22.82328,-0.4752145,0.0735037,-0.908967,55.04966,26.79041,10.28071,-0.8780388,1.046275,-0.6114255,-1.006167,1.040893,-0.6277491,9.966677,13.54509,-34.60056,87.45181,-7.72e-05,-7.411004,-0.742998,1.046442,-0.6186372,-0.6181694,1.037617,-0.6510757,22.81904,15.45134,-15.65134,68.89182,-0.000100616,-27.84049,-0.9311157,0.8408897,-0.3122265,-32.38755,-11.61862,-3.384718,-0.5157171,0.8322698,-0.2820089,20.36683,-3.589486,0.644677
667.0,-0.7717551,0.5981519,-0.5605406,18.20678,10.41712,21.74656,-0.8118416,0.9273977,-0.6368523,-1.531357,0.02285953,3.25209,-0.8105602,1.227445,-0.6336524,-5.264103,-1.340724,20.64877,-0.842824,0.5947464,-0.5290776,54.44306,16.62126,0.2454926,-0.7915792,0.4880001,-0.1314171,79.60191,-0.2638487,0.03426402,-0.8057722,0.07353264,-0.1625299,5.661297,-1.077984,-11.29968,-0.7006862,0.6015574,-0.5920036,3.262488,33.61983,34.42085,-0.4212852,0.2962905,-0.5619712,72.01571,37.14508,-22.82239,-0.4752273,0.07350428,-0.9089715,55.03865,26.79324,10.29199,-0.8783537,1.046205,-0.611472,-1.006597,1.040559,-0.6267726,11.63118,13.73582,-35.26522,86.41484,-7.56e-05,-9.878444,-0.7433383,1.046464,-0.6191398,-0.6185583,1.037676,-0.6517746,22.85312,15.84076,-15.33289,68.86465,-0.000110147,-26.92594,-0.9284855,0.8460484,-0.3046641,-32.65282,-12.27765,-3.608963,-0.5114378,0.8342013,-0.2829132,20.36435,-3.772865,0.6778198
683.0,-0.7717711,0.5981551,-0.560577,18.23077,10.45242,21.76419,-0.812115,0.9273404,-0.6371236,-1.472995,0.06275345,3.418218,-0.8111252,1.227392,-0.6342451,-5.273252,-1.27016,20.46694,-0.8428233,0.5947297,-0.5290783,54.41141,16.66647,0.2533378,-0.7916735,0.4879953,-0.1314024,79.59715,-0.2664236,0.04845664,-0.8057548,0.07352182,-0.1624857,5.616078,-1.100754,-11.27052,-0.700719,0.6015806,-0.5920758,3.248476,33.60044,34.39021,-0.421275,0.2963544,-0.5620292,72.01797,37.13164,-22.83702,-0.4752326,0.07349722,-0.9089816,55.03734,26.77575,10.29052,-0.8786456,1.046122,-0.6116733,-1.007,1.040372,-0.6259711,13.20844,13.94834,-35.77867,85.28212,-7.73e-05,-12.81857,-0.7436531,1.046477,-0.6197301,-0.6189213,1.037796,-0.6525777,22.87639,16.23515,-15.01543,68.82764,-9.51e-05,-26.14455,-0.9269488,0.8505306,-0.2973825,-32.5982,-13.11488,-3.850208,-0.5069378,0.8362632,-0.2839815,20.12858,-3.925978,0.6968932
700.0,-0.7717741,0.5981497,-0.5605899,18.25911,10.47542,21.78397,-0.8123323,0.9272774,-0.6373523,-1.423953,0.1006147,3.549555,-0.8116551,1.227333,-0.6347563,-5.294427,-1.162295,20.28046,-0.8428112,0.5947223,-0.5290574,54.37451,16.70849,0.2733977,-0.7917719,0.4879858,-0.131368,79.5922,-0.2711311,0.06255726,-0.8057355,0.07350722,-0.1624362,5.555449,-1.129579,-11.24476,-0.700737,0.6015771,-0.5921224,3.237973,33.59781,34.35392,-0.4212304,0.2964085,-0.5620742,72.02747,37.1161,-22.85056,-0.4752368,0.07349798,-0.9089847,55.03738,26.75949,10.29272,-0.8788903,1.046033,-0.6118526,-1.007329,1.040181,-0.625329,14.66807,14.17714,-36.21339,84.15457,-8.65e-05,-14.94244,-0.7439167,1.046478,-0.6202167,-0.619235,1.037844,-0.6532657,22.89899,16.70542,-14.72312,68.77739,-0.000105981,-25.68443,-0.9262111,0.8550577,-0.2902475,-32.53333,-13.42463,-3.933579,-0.5021636,0.8384042,-0.2849589,19.87913,-3.95942,0.6935157
