Timestamp,RightWrist_flexion,RightWrist_adduction,RightWrist_flexion_velocity,RightWrist_adduction_velocity,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_flexion_velocity,LeftWrist_adduction_velocity,steer_proxy,steer_label
3717,-6.488153,5.459725,-0.02537715,-2.846561,-10.90445,-4.662269,-0.280665,-6.224239,4.215066850000001,neutral
3733,-6.53408,5.413201,-2.755678,-2.791441,-10.98329,-4.752129,-4.73069,-5.391679,4.16896075,neutral
3750,-6.66771,5.265877,-8.017777,-8.839402,-11.05606,-4.866142,-4.366128,-6.840758,4.031222550000001,neutral
3767,-6.659175,5.255267,0.5121206,-0.6366031,-11.23493,-5.112982,-10.73176,-14.81033,4.034014050000001,neutral
3783,-6.641718,5.255301,1.047431,0.002059957,-11.36947,-5.357264,-8.072513,-14.65702,4.046244150000001,neutral
3800,-6.685833,5.308759,-2.646891,3.20742,-11.48919,-5.608052,-7.183536,-15.04725,4.031401050000001,neutral
3817,-6.562888,5.352921,7.376682,2.649724,-11.64378,-5.827707,-9.275163,-13.17924,4.130711150000001,neutral
3833,-6.515296,5.406699,2.855529,3.226722,-11.66606,-6.014864,-1.336855,-11.22951,4.18015895,neutral
3850,-6.440925,5.430938,4.462258,1.454337,-11.81106,-6.369279,-8.69987,-21.26479,4.2394903500000005,neutral
3867,-6.451328,5.374846,-0.6242149,-3.365519,-11.94646,-6.618762,-8.123949,-14.96888,4.21538065,neutral
3883,-6.327844,5.364989,7.409149,-0.5914078,-12.10405,-7.062725,-9.45543,-26.63804,4.29886235,neutral
3900,-6.307485,5.417999,1.221536,3.180555,-12.34209,-7.559856,-14.28216,-29.82776,4.329016650000001,neutral
3917,-6.135744,5.475175,10.30438,3.430579,-12.5691,-7.964565,-13.62052,-24.28241,4.46638815,neutral
3933,-6.02698,5.525387,6.525886,3.012715,-12.68805,-8.240705,-7.137063,-16.56852,4.557586550000001,neutral
3950,-6.017313,5.536689,0.5800695,0.6781163,-12.85556,-8.699032,-10.05107,-27.4995,4.56774405,neutral
3967,-5.952888,5.610811,3.865452,4.447295,-13.08185,-9.206463,-13.57703,-30.44571,4.63507815,neutral
3983,-5.845027,5.579715,6.471726,-1.865749,-13.15864,-9.468892,-4.607379,-15.74591,4.701252050000001,neutral
4000,-5.686134,5.584625,9.533511,0.2945981,-13.32942,-9.795824,-10.24705,-19.61582,4.81395015,neutral
4017,-5.677579,5.682824,0.5132936,5.891876,-13.55175,-10.21376,-13.33963,-25.076,4.84939835,neutral
4033,-5.546694,5.642359,7.853213,-2.427916,-13.79007,-10.61619,-14.29925,-24.14618,4.928878350000001,neutral
4050,-5.464325,5.6538,4.942078,0.6864991,-13.83927,-10.8262,-2.951875,-12.60057,4.989968950000001,neutral
4067,-5.335204,5.637985,7.747269,-0.9489394,-14.06461,-11.20484,-13.52021,-22.71807,5.07560915,neutral
4083,-5.314265,5.664715,1.256345,1.603819,-14.159,-11.56982,-5.663679,-21.89906,5.0982854500000006,neutral
4100,-5.188218,5.655029,7.562791,-0.5811567,-14.2253,-11.82346,-3.978119,-15.21839,5.18361255,neutral
4117,-5.124188,5.621202,3.841819,-2.029629,-14.28037,-12.09459,-3.30417,-16.26788,5.21828545,neutral
4133,-5.118296,5.625114,0.3535011,0.2347423,-14.35589,-12.52459,-4.531257,-25.79929,5.2235834500000005,neutral
4150,-5.081376,5.577248,2.215226,-2.872037,-14.32279,-12.9155,1.986485,-23.45484,5.23506765,neutral
4167,-5.062602,5.510759,1.126453,-3.989335,-14.29736,-13.11373,1.525398,-11.89442,5.228262750000001,neutral
4183,-4.99783,5.515783,3.886252,0.3014315,-14.29609,-13.47467,0.0763306,-21.65586,5.27511035,neutral
4200,-5.080527,5.493358,-4.961892,-1.345552,-14.22279,-13.83685,4.398236,-21.73071,5.21049495,neutral
4217,-5.026872,5.474421,3.21934,-1.136238,-14.17027,-14.01576,3.150761,-10.73472,5.24237235,neutral
4233,-4.986802,5.437461,2.404156,-2.217535,-14.05758,-14.03625,6.761667,-1.229586,5.25933335,neutral
4250,-5.032248,5.404197,-2.726782,-1.995869,-13.89311,-13.97667,9.868451,3.57494,5.21754195,neutral
4267,-4.991318,5.441844,2.455812,2.258886,-13.64926,-13.70891,14.63096,16.06549,5.25748705,neutral
4283,-4.960568,5.393127,1.844952,-2.922993,-13.48124,-13.49709,10.08119,12.70899,5.26439695,neutral
4300,-4.860187,5.41061,6.02297,1.048976,-13.18648,-13.10689,17.68536,23.41261,5.3399085500000005,neutral
4317,-4.959857,5.386727,-5.980283,-1.432986,-12.8268,-12.6307,21.58119,28.57148,5.26297465,neutral
4333,-4.881544,5.392709,4.698709,0.3589369,-12.53904,-12.16323,17.26531,28.04749,5.31958835,neutral
4350,-4.89633,5.361181,-0.8871832,-1.891698,-12.32603,-11.87286,12.78043,17.42283,5.29977975,neutral
4367,-4.815644,5.419855,4.841184,3.520437,-12.08261,-11.4207,14.60538,27.12963,5.373862150000001,neutral
4383,-4.848201,5.402252,-1.953354,-1.056155,-11.78119,-11.02761,18.08497,23.58484,5.34579135,neutral
4400,-4.805871,5.40996,2.539812,0.4624889,-11.57028,-10.80174,12.65454,13.55251,5.37773475,neutral
4417,-4.665225,5.48033,8.438869,4.222224,-11.30883,-10.51596,15.68726,17.14674,5.49729795,neutral
4433,-4.658838,5.521729,0.3831979,2.483892,-11.01492,-10.11971,17.63426,23.77464,5.51418855,neutral
4450,-4.592566,5.537891,3.976374,0.9697818,-10.70995,-9.74017,18.29854,22.77265,5.565427550000001,neutral
4467,-4.535657,5.579847,3.414521,2.517353,-10.51303,-9.528042,11.815,12.72779,5.61785065,neutral
4483,-4.473521,5.598642,3.728126,1.127707,-10.21016,-9.275596,18.17189,15.14647,5.66698435,neutral
4500,-4.45219,5.681353,1.279834,4.962693,-10.06904,-9.230383,8.467624,2.712791,5.70672935,neutral
4517,-4.344696,5.69958,6.449753,1.093608,-9.809089,-9.082237,15.59713,8.888827,5.78744325,neutral
4533,-4.176686,5.742173,10.08039,2.55553,-9.6765,-9.015084,7.955148,4.0291,5.91782815,neutral
4550,-4.129483,5.818486,2.832211,4.578855,-9.506073,-8.959332,10.22574,3.345141,5.973764150000001,neutral
4567,-4.085284,5.848744,2.651965,1.815508,-9.353619,-9.003269,9.147352,-2.63623,6.013780850000001,neutral
4583,-3.906204,5.868862,10.74461,1.207013,-9.305673,-9.163565,2.876702,-9.617541,6.14517225,neutral
4600,-3.731716,5.867558,10.46934,-0.07819252,-9.139402,-9.349643,9.976313,-11.16479,6.26692265,neutral
4617,-3.79576,5.884294,-3.842663,1.004114,-8.937251,-9.50907,12.1292,-9.565752,6.22711265,neutral
4633,-3.645937,5.898583,8.989173,0.8573746,-8.767394,-9.516397,10.19122,-0.439559,6.3362754500000005,neutral
4650,-3.569741,5.826899,4.571802,-4.301104,-8.761006,-9.68677,0.3832664,-10.22254,6.36810745,neutral
4667,-3.52459,5.849733,2.709129,1.370071,-8.219936,-10.04118,32.46452,-21.26499,6.40656335,neutral
4683,-3.52409,5.870338,0.02999724,1.236252,-8.278656,-10.295,-3.523109,-15.22858,6.41309485,neutral
4700,-3.409041,5.852148,6.903,-1.091434,-8.291666,-10.27429,-0.7806091,1.242211,6.48817215,neutral
4717,-3.276321,5.827245,7.963292,-1.494155,-8.326146,-10.27153,-2.068826,0.1661698,6.57360525,neutral
4733,-3.312571,5.872428,-2.174979,2.710938,-8.369217,-10.28877,-2.584197,-1.034755,6.56178515,neutral
4750,-3.214184,5.907584,5.903264,2.109338,-8.51636,-10.28976,-8.828688,-0.05945264,6.64120285,neutral
4767,-3.026403,5.883913,11.26696,-1.420254,-8.655669,-10.28632,-8.358618,0.2067968,6.76554825,neutral
4783,-2.975522,5.854259,3.052809,-1.779235,-8.796807,-10.2327,-8.46812,3.216814,6.79226875,neutral
4800,-2.996174,5.906708,-1.239136,3.147013,-8.868026,-10.19926,-4.273151,2.006398,6.79354705,neutral
4817,-2.944971,5.788521,3.072239,-7.091315,-8.863129,-10.15468,0.2938299,2.67514,6.793933050000001,neutral
4833,-2.885409,5.684475,3.573663,-6.242601,-8.915837,-10.16337,-3.162456,-0.5214971,6.80441265,neutral
4850,-2.844756,5.682518,2.43916,-0.1174175,-8.924911,-10.11891,-0.5444008,2.667815,6.83228265,neutral
4867,-2.843311,5.677965,0.08673276,-0.2732304,-8.916828,-10.1019,0.4849481,1.02048,6.831928250000001,neutral
4883,-2.748229,5.614073,5.704782,-3.833438,-8.904371,-10.13715,0.747399,-2.115056,6.87931805,neutral
4900,-2.510064,5.512058,14.29003,-6.120961,-8.879073,-10.22793,1.517902,-5.446983,7.01542905,neutral
4917,-2.590272,5.573143,-4.812517,3.665149,-8.910988,-10.3386,-1.914901,-6.640041,6.9776089500000005,neutral
4933,-2.463786,5.502474,7.589001,-4.240039,-8.947709,-10.51623,-2.203231,-10.6575,7.044948450000001,neutral
4950,-2.349104,5.4204,6.881013,-4.924527,-8.950233,-10.6504,-0.151464,-8.050825,7.10060365,neutral
4967,-2.361652,5.331625,-0.7528712,-5.326504,-8.976559,-10.83696,-1.579529,-11.19335,7.06518755,neutral
4983,-2.355095,5.361918,0.3933687,1.817515,-8.884802,-11.02365,5.505302,-11.20149,7.07886535,neutral
5000,-2.269606,5.259074,5.129392,-6.170714,-8.826859,-11.20123,3.476635,-10.65478,7.10785445,neutral
5017,-2.287901,5.172587,-1.097685,-5.18926,-8.692081,-11.29343,8.086703,-5.531842,7.06910185,neutral
5033,-2.367281,5.158221,-4.762695,-0.8619236,-8.576797,-11.38665,6.91696,-5.593362,7.00922605,neutral
5050,-2.384662,5.079938,-1.04291,-4.697044,-8.336233,-11.8699,14.43394,-28.99509,6.97357445,neutral
5067,-2.396534,4.969683,-0.7123159,-6.61535,-8.129631,-12.10552,12.39625,-14.13714,6.93218755,neutral
5083,-2.389173,4.916671,0.4416904,-3.18068,-7.951348,-12.45877,10.69678,-21.19456,6.92143665,neutral
5100,-2.451761,4.883875,-3.755344,-1.967745,-7.724156,-12.80823,13.63165,-20.96795,6.86778625,neutral
5117,-2.439757,4.817706,0.7202553,-3.970223,-7.487839,-13.1015,14.17914,-17.59655,6.85633835,neutral
5133,-2.376111,4.783639,3.818676,-2.043932,-7.284511,-13.35948,12.19945,-15.47863,6.89067045,neutral
5150,-2.407047,4.804157,-1.85615,1.231053,-7.111051,-13.64804,10.4077,-17.31336,6.87517065,neutral
5167,-2.324648,4.786963,4.943982,-1.031666,-6.960438,-13.84171,9.036887,-11.62056,6.92769175,neutral
5183,-2.271502,4.759073,3.188648,-1.673322,-6.855779,-13.92098,6.279394,-4.756186,6.95652695,neutral
5200,-2.122279,4.735653,8.953516,-1.405234,-6.689997,-14.1039,9.947016,-10.97528,7.05395705,neutral
5217,-2.181488,4.747939,-3.55261,0.7371498,-6.588088,-14.50877,6.114609,-24.29255,7.01619655,neutral
5233,-2.129184,4.721428,3.138195,-1.590583,-6.436509,-14.90546,9.094585,-23.80061,7.04485605,neutral
5250,-2.06137,4.710752,4.068858,-0.6405893,-6.313264,-15.12312,7.394758,-13.05955,7.0891230499999995,neutral
5267,-2.011297,4.667248,3.004418,-2.610251,-6.169393,-15.65223,8.632334,-31.74719,7.11112295,neutral
5283,-1.985837,4.693675,1.527613,1.585577,-5.988052,-16.28581,10.88026,-38.01384,7.13687305,neutral
5300,-1.903926,4.645434,4.914685,-2.894497,-5.810384,-16.74111,10.66019,-27.31846,7.17973845,neutral
5317,-1.840581,4.567507,3.800713,-4.675644,-5.718443,-17.00154,5.516507,-15.62592,7.20070185,neutral
5333,-1.877114,4.574893,-2.191944,0.4431352,-5.787637,-17.2662,-4.151549,-15.87951,7.17734455,neutral
5350,-1.89124,4.553016,-0.8475649,-1.31265,-5.828841,-17.50557,-2.472263,-14.36236,7.16089325,neutral
5367,-1.800702,4.50952,5.432363,-2.609793,-5.832438,-17.66579,-0.2158377,-9.613131,7.21122105,neutral
5383,-1.735058,4.508643,3.938572,-0.05258457,-5.769864,-17.95011,3.75439,-17.05857,7.25690875,neutral
5400,-1.770894,4.586541,-2.150194,4.673927,-5.572357,-18.61111,11.85053,-39.66069,7.25519295,neutral
5417,-1.626904,4.566891,8.639472,-1.179039,-5.43992,-19.08492,7.946254,-28.42878,7.35009095,neutral
5433,-1.50766,4.482003,7.154485,-5.093179,-5.396738,-19.47455,2.59092,-23.37731,7.40809535,neutral
5450,-1.53289,4.484096,-1.513789,0.1256001,-5.398008,-19.86574,-0.07624701,-23.4716,7.39106225,neutral
5467,-1.54649,4.437981,-0.815986,-2.766922,-5.279008,-20.47461,7.140096,-36.53288,7.36770775,neutral
5483,-1.391705,4.34537,9.286906,-5.55657,-5.133471,-20.98629,8.732043,-30.69978,7.44827395,neutral
5500,-1.36573,4.263232,1.558479,-4.928332,-4.997556,-21.63379,8.154997,-38.85067,7.44181505,neutral
5517,-1.397178,4.242005,-1.886856,-1.273625,-4.752585,-22.49307,14.69839,-51.55728,7.41343335,neutral
5533,-1.377288,4.137484,1.193381,-6.271154,-4.519434,-23.25942,13.98878,-45.97998,7.39600005,neutral
5550,-1.394233,4.074857,-1.016753,-3.757647,-4.359097,-23.74571,9.620313,-29.17791,7.36535045,neutral
5567,-1.356241,3.98535,2.279578,-5.370436,-4.183948,-24.52641,10.50907,-46.8425,7.3650927500000005,neutral
5583,-1.400535,3.965084,-2.657617,-1.215954,-3.971284,-25.19835,12.75958,-40.31538,7.32800715,neutral
5600,-1.470735,3.898245,-4.21201,-4.010364,-3.942977,-25.78084,1.698391,-34.94979,7.25881545,neutral
5617,-1.459649,3.828229,0.6651371,-4.201024,-3.803284,-26.23797,8.381678,-27.42832,7.24557085,neutral
5633,-1.514912,3.788894,-3.315682,-2.360026,-3.568535,-26.84743,14.0847,-36.56636,7.19508625,neutral
5650,-1.536206,3.709887,-1.277652,-4.740518,-3.375277,-27.38347,11.5956,-32.16302,7.15647835,neutral
5667,-1.531868,3.699411,0.2602412,-0.62853,-3.296159,-27.63548,4.747084,-15.12065,7.15637215,neutral
5683,-1.506232,3.64952,1.538156,-2.993387,-3.177552,-27.98001,7.116284,-20.67152,7.15935005,neutral
5700,-1.547249,3.626769,-2.461026,-1.365108,-3.02899,-28.22352,8.913833,-14.61093,7.12381285,neutral
5717,-1.597284,3.57216,-3.002172,-3.27659,-2.916516,-28.3739,6.748475,-9.022724,7.07240565,neutral
5733,-1.646513,3.583727,-2.953677,0.694042,-2.846957,-28.41619,4.17345,-2.537106,7.041415450000001,neutral
5750,-1.679813,3.588335,-1.997993,0.2764777,-2.722395,-28.55103,7.473794,-8.09048,7.01948785,neutral
5767,-1.643658,3.591705,2.169292,0.2021762,-2.685403,-28.71816,2.219589,-10.02787,7.0458073500000005,neutral
5783,-1.577188,3.620123,3.988159,1.705065,-2.51287,-28.72494,10.35175,-0.4071728,7.10086175,neutral
5800,-1.535314,3.652388,2.512468,1.935916,-2.475358,-28.92708,2.250746,-12.12857,7.13985305,neutral
5817,-1.49279,3.655144,2.551442,0.1653973,-2.324142,-29.13696,9.073022,-12.59251,7.17044665,neutral
5833,-1.469004,3.696447,1.427136,2.478098,-2.149858,-29.31265,10.45688,-10.54118,7.19948775,neutral
5850,-1.462863,3.739908,0.3684461,2.607719,-2.12578,-29.4513,1.444659,-8.31902,7.21682475,neutral
5867,-1.443065,3.725906,1.187923,-0.8401333,-2.047175,-29.69988,4.716357,-14.915,7.226482750000001,neutral
5883,-1.418169,3.723181,1.493697,-0.1635043,-1.865401,-29.79791,10.90624,-5.882148,7.24309245,neutral
5900,-1.39297,3.762888,1.511994,2.382426,-1.905159,-29.9816,-2.385509,-11.02111,7.27264385,neutral
5917,-1.385221,3.796508,0.4648921,2.017241,-1.806561,-30.01785,5.915931,-2.175085,7.28815415,neutral
5933,-1.400396,3.815716,-0.9104241,1.152455,-1.646513,-30.05063,9.602686,-1.966629,7.28329405,neutral
5950,-1.349587,3.850948,3.048536,2.113945,-1.622809,-30.15516,1.422257,-6.27211,7.32942995,neutral
5967,-1.343192,3.865276,0.3837098,0.8596886,-1.655994,-30.22404,-1.991134,-4.132731,7.33820485,neutral
5983,-1.300858,3.917858,2.539995,3.154831,-1.615315,-30.2137,2.440698,0.6203721,7.38361325,neutral
6000,-1.276102,3.937825,1.485343,1.198036,-1.54421,-30.27714,4.266349,-3.806342,7.4069325500000005,neutral
6017,-1.262226,3.958502,0.8326087,1.240609,-1.557208,-30.33121,-0.779901,-3.244546,7.42284885,neutral
6033,-1.264394,3.960025,-0.1301096,0.09137928,-1.569102,-30.34086,-0.7135824,-0.5790597,7.42178815,neutral
6050,-1.248038,3.964335,0.9813834,0.258639,-1.438038,-30.31162,7.863877,1.754511,7.43453035,neutral
6067,-1.252733,3.961425,-0.2816991,-0.1746099,-1.467671,-30.34119,-1.777986,-1.774195,7.43037085,neutral
6083,-1.207556,3.962347,2.710588,0.0553311,-1.55746,-30.39366,-5.387215,-3.148094,7.46227135,neutral
6100,-1.217401,3.985772,-0.5906997,1.405506,-1.531613,-30.38949,1.550833,0.2500558,7.46240735,neutral
6117,-1.186137,4.00085,1.875827,0.9046643,-1.523157,-30.36419,0.5073788,1.517959,7.48881555,neutral
6133,-1.123439,4.012888,3.761807,0.7223083,-1.552173,-30.38908,-1.740977,-1.492967,7.53631555,neutral
6150,-1.069726,4.036135,3.222795,1.394791,-1.480945,-30.32608,4.273774,3.779792,7.58088875,neutral
6167,-1.071919,4.040872,-0.1315726,0.2842168,-1.547628,-30.36188,-4.001044,-2.147848,7.58077475,neutral
6183,-1.059433,4.071875,0.7491657,1.860144,-1.546363,-30.35026,0.0758943,0.6973893,7.59881585,neutral
6200,-1.040046,4.041278,1.16321,-1.835822,-1.541293,-30.36803,0.3042299,-1.066485,7.60320765,neutral
6217,-0.9867525,4.073212,3.197654,1.916074,-1.524441,-30.37133,1.011117,-0.1977558,7.6500933,neutral
6233,-0.9701535,4.072301,0.9959241,-0.05467308,-1.516203,-30.37181,0.4942678,-0.02872411,7.6614393000000005,neutral
6250,-0.9151434,4.107463,3.300633,2.109739,-1.516977,-30.39265,-0.04645631,-1.250623,7.71049497,neutral
6267,-0.8604831,4.112889,3.279651,0.325559,-1.509736,-30.39472,0.4344935,-0.1245129,7.75038498,neutral
6283,-0.9172792,4.118025,-3.407701,0.3081548,-1.538751,-30.41345,-1.740898,-1.123445,7.71216851,neutral
6300,-0.9375348,4.097731,-1.215346,-1.217663,-1.46273,-30.3717,4.561345,2.504793,7.69190139,neutral
6317,-0.8570652,4.103097,4.828224,0.3219827,-1.526622,-30.41878,-3.833565,-2.824658,7.74983991,neutral
6333,-0.8522572,4.128768,0.2884749,1.540259,-1.472065,-30.40747,3.273354,0.6783925,7.76090681,neutral
6350,-0.8600281,4.10252,-0.4662619,-1.574894,-1.526365,-30.40956,-3.258065,-0.1251996,7.74759278,neutral
6367,-0.8023506,4.137886,3.460688,2.121927,-1.543576,-30.42708,-1.032682,-1.051493,7.79857683,neutral
6383,-0.7785863,4.184886,1.425831,2.819998,-1.489903,-30.37714,3.22034,2.996463,7.82931184,neutral
6400,-0.7356848,4.186092,2.574116,0.07232737,-1.537606,-30.38192,-2.862217,-0.2869062,7.85970469,neutral
6417,-0.7127182,4.173328,1.378007,-0.7658175,-1.49279,-30.3303,2.689002,3.097717,7.8719521100000005,neutral
6433,-0.6781085,4.20663,2.076544,1.998042,-1.446857,-30.31582,2.755941,0.8685896,7.9061695,neutral
6450,-0.6966124,4.217878,-1.110249,0.6748933,-1.533401,-30.3703,-5.192678,-3.268808,7.89659117,neutral
6467,-0.6006827,4.245303,5.755841,1.645533,-1.461525,-30.31573,4.312576,3.274187,7.97196946,neutral
6483,-0.6330382,4.232603,-1.941291,-0.7620186,-1.423953,-30.27257,2.25427,2.589747,7.94551061,neutral
6500,-0.6023093,4.247267,1.843751,0.8798876,-1.422578,-30.26093,0.0824984,0.6984397,7.97142004,neutral
6517,-0.6180231,4.253983,-0.9428378,0.4029218,-1.507141,-30.3007,-5.073831,-2.386574,7.96243518,neutral
6533,-0.6271377,4.286355,-0.5468631,1.942339,-1.515299,-30.27406,-0.4894757,1.598365,7.9657665600000005,neutral
6550,-0.6807005,4.267326,-3.213804,-1.141788,-1.496848,-30.25105,1.107069,1.380514,7.9225639,neutral
6567,-0.659382,4.261129,1.279122,-0.3718222,-1.495802,-30.22618,0.06277145,1.492553,7.93562775,neutral
6583,-0.6546168,4.266665,0.2859108,0.3321297,-1.533273,-30.18922,-2.248205,2.217364,7.94062419,neutral
6600,-0.6428534,4.271122,0.7058105,0.2674797,-1.555448,-30.14953,-1.330525,2.381539,7.95019567,neutral
6617,-0.6617518,4.268735,-1.133917,-0.1432242,-1.547502,-30.11515,0.476787,2.062818,7.9362506900000005,neutral
6633,-0.7030433,4.26508,-2.477444,-0.2192931,-1.604253,-30.1252,-3.404994,-0.602863,7.90625014,neutral
6650,-0.6849989,4.246159,1.082679,-1.135294,-1.649601,-30.11191,-2.720902,0.7969744,7.91320492,neutral
6667,-0.6071628,4.254577,4.670208,0.5050613,-1.675263,-30.09113,-1.53976,1.247189,7.9702155900000005,neutral
6683,-0.64589,4.269301,-2.323585,0.8834381,-1.681327,-30.07086,-0.3638006,1.215911,7.94752375,neutral
6700,-0.5507192,4.295158,5.710303,1.551462,-1.761475,-30.07697,-4.808983,-0.3667867,8.02190041,neutral
6717,-0.5188877,4.296313,1.909909,0.06929465,-1.726464,-30.05046,2.100691,1.590859,8.044528960000001,neutral
6733,-0.4849715,4.337174,2.034933,2.45162,-1.676898,-29.98644,2.973939,3.840905,8.080528600000001,neutral
6750,-0.4588492,4.347016,1.567352,0.5905209,-1.771115,-30.01665,-5.653093,-1.812418,8.10176681,neutral
6767,-0.4502396,4.376229,0.5165806,1.752794,-1.72056,-29.98716,3.033336,1.769388,8.11655743,neutral
6783,-0.4140146,4.383658,2.173457,0.4457387,-1.765692,-29.97383,-2.707891,0.799812,8.14414363,neutral
6800,-0.3669084,4.375115,2.826402,-0.5126145,-1.710407,-29.93779,3.31716,2.162497,8.17455507,neutral
6817,-0.3516591,4.383186,0.9149641,0.4842615,-1.732236,-29.92389,-1.309739,0.8338247,8.18765088,neutral
6833,-0.3183671,4.403558,1.997486,1.22232,-1.682723,-29.87794,2.970707,2.757286,8.21706688,neutral
6850,-0.2880355,4.426915,1.819909,1.4014,-1.74854,-29.93075,-3.949087,-3.168786,8.2453061,neutral
6867,-0.2818553,4.4145,0.3708208,-0.7449032,-1.731784,-29.92419,1.005409,0.3933373,8.24590774,neutral
6883,-0.2478722,4.406617,2.038943,-0.4729751,-1.723401,-29.91262,0.5029508,0.6944139,8.26733101,neutral
6900,-0.2036718,4.395569,2.652052,-0.6628769,-1.666596,-29.88881,3.408313,1.428694,8.29495689,neutral
6917,-0.1735894,4.417233,1.804959,1.299861,-1.768461,-29.92453,-6.111948,-2.143385,8.32251377,neutral
6933,-0.2112177,4.412136,-2.257654,-0.3058088,-1.715548,-29.90282,3.174736,1.302427,8.29464486,neutral
6950,-0.1701742,4.420333,2.462635,0.4918433,-1.735509,-29.91998,-1.197672,-1.029063,8.32583441,neutral
6967,-0.1713202,4.439713,-0.0687591,1.16276,-1.675029,-29.87503,3.6288,2.696712,8.33084621,neutral
6983,-0.1735894,4.468458,-0.1361516,1.724677,-1.64687,-29.82737,1.689544,2.859365,8.33788127,neutral
7000,-0.1897456,4.476621,-0.9693831,0.4897833,-1.762253,-29.83204,-6.923064,-0.2799252,8.32902083,neutral
7017,-0.1101434,4.488761,4.776179,0.7284235,-1.819514,-29.80204,-3.4357,1.800059,8.38838437,neutral
7033,-0.1678588,4.511367,-3.462854,1.356356,-1.882216,-29.74043,-3.76205,3.696141,8.35476539,neutral
7050,-0.2074791,4.497254,-2.377239,-0.8468139,-1.950336,-29.72143,-4.087226,1.1403,8.32279728,neutral
7067,-0.2281412,4.541248,-1.239743,2.639663,-1.958247,-29.63042,-0.4746841,5.460487,8.32153201,neutral
7083,-0.20842,4.549554,1.18325,0.4983518,-1.932189,-29.53674,1.56344,5.620999,8.33782865,neutral
7100,-0.2853053,4.546831,-4.61316,-0.1633946,-1.925899,-29.44763,0.3774155,5.346388,8.28319204,neutral
7117,-0.3006659,4.5759,-0.9216464,1.744182,-2.002521,-29.39587,-4.597322,3.105499,8.28116032,neutral
7133,-0.2804634,4.574608,1.212127,-0.07753221,-2.240182,-29.29703,-14.25939,5.930327,8.29491447,neutral
7150,-0.2954137,4.603121,-0.8970289,1.710823,-2.640491,-29.30471,-24.01878,-0.4606292,8.29300316,neutral
